id,recency,history,mens,womens,newbie,zip_code,channel,history_segment,segment,visit
18223,4,1197.25,1,0,1,Urban,Phone,"7) $1,000 +",Mens E-Mail,0
21026,6,116.13,1,0,0,Rural,Phone,2) $100 - $200,Mens E-Mail,0
46228,4,736.95,1,1,1,Surburban,Phone,5) $500 - $750,Mens E-Mail,0
45276,10,138.29,0,1,0,Rural,Web,2) $100 - $200,No E-Mail,0
3701,4,125.43,1,0,1,Urban,Web,2) $100 - $200,No E-Mail,0
19062,4,329.64,1,1,0,Urban,Phone,3) $200 - $350,No E-Mail,0
8152,3,226.29,0,1,1,Urban,Phone,3) $200 - $350,Womens E-Mail,0
46053,4,639.67,0,1,1,Surburban,Phone,5) $500 - $750,Mens E-Mail,0
19706,9,214.97,0,1,0,Rural,Phone,3) $200 - $350,Mens E-Mail,0
29930,9,386.73,0,1,0,Urban,Phone,4) $350 - $500,Womens E-Mail,0
56242,10,351.95,1,0,0,Surburban,Phone,4) $350 - $500,Womens E-Mail,1
38679,12,488.77,0,1,1,Surburban,Web,4) $350 - $500,Mens E-Mail,0
58589,2,30.16,1,0,1,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
19157,3,762.08,1,0,1,Surburban,Web,"6) $750 - $1,000",Mens E-Mail,0
17978,1,217.95,1,1,0,Surburban,Phone,3) $200 - $350,No E-Mail,0
43142,2,802.78,0,1,1,Urban,Web,"6) $750 - $1,000",Mens E-Mail,0
32699,2,51.16,0,1,1,Surburban,Web,1) $0 - $100,Womens E-Mail,0
34188,7,410.13,1,0,1,Surburban,Phone,4) $350 - $500,Womens E-Mail,0
55480,11,81.57,0,1,0,Urban,Web,1) $0 - $100,No E-Mail,0
15625,11,29.68,0,1,1,Rural,Web,1) $0 - $100,Mens E-Mail,1
58792,5,29.9,0,1,1,Urban,Phone,1) $0 - $100,Womens E-Mail,0
1962,1,473.05,0,1,0,Rural,Multichannel,4) $350 - $500,No E-Mail,0
15901,8,722.22,1,0,1,Surburban,Phone,5) $500 - $750,No E-Mail,0
27585,5,30.21,0,1,0,Urban,Phone,1) $0 - $100,No E-Mail,0
13002,3,76.52,0,1,1,Urban,Phone,1) $0 - $100,Womens E-Mail,0
12026,9,347.51,1,0,0,Urban,Multichannel,3) $200 - $350,No E-Mail,0
21032,2,476.09,0,1,1,Urban,Multichannel,4) $350 - $500,Womens E-Mail,1
58245,2,45.22,1,0,1,Urban,Phone,1) $0 - $100,No E-Mail,0
48900,9,213.18,0,1,0,Surburban,Phone,3) $200 - $350,Mens E-Mail,1
12060,1,106.87,1,0,1,Urban,Web,2) $100 - $200,Mens E-Mail,0
34750,4,30.03,1,0,1,Urban,Web,1) $0 - $100,Mens E-Mail,0
29781,12,39.17,0,1,0,Urban,Web,1) $0 - $100,No E-Mail,0
46088,8,113.77,0,1,1,Rural,Phone,2) $100 - $200,Mens E-Mail,0
37490,9,488.34,1,1,0,Surburban,Multichannel,4) $350 - $500,No E-Mail,0
63139,10,40.6,0,1,0,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
42267,10,122.36,1,0,0,Surburban,Phone,2) $100 - $200,Mens E-Mail,0
22445,7,82.54,0,1,0,Surburban,Web,1) $0 - $100,No E-Mail,0
63385,4,162.19,1,0,0,Urban,Web,2) $100 - $200,Womens E-Mail,0
44445,2,49.26,0,1,1,Surburban,Phone,1) $0 - $100,Womens E-Mail,1
12997,12,41.92,0,1,1,Urban,Web,1) $0 - $100,Mens E-Mail,1
24162,5,219.76,1,0,1,Surburban,Phone,3) $200 - $350,Womens E-Mail,0
40954,6,196.13,0,1,1,Surburban,Phone,2) $100 - $200,Mens E-Mail,0
42391,1,60.77,0,1,1,Rural,Phone,1) $0 - $100,Womens E-Mail,0
4980,2,30.12,0,1,0,Urban,Web,1) $0 - $100,Mens E-Mail,0
46987,10,360.12,1,1,0,Surburban,Web,4) $350 - $500,Womens E-Mail,0
39228,2,1092.32,1,0,1,Surburban,Web,"7) $1,000 +",Womens E-Mail,0
21888,5,290.77,1,1,0,Surburban,Multichannel,3) $200 - $350,Mens E-Mail,1
29341,9,396.98,1,1,0,Surburban,Phone,4) $350 - $500,Womens E-Mail,0
27824,9,131.34,1,0,1,Urban,Web,2) $100 - $200,Mens E-Mail,0
18095,8,102.92,0,1,1,Surburban,Phone,2) $100 - $200,Womens E-Mail,0
27941,10,179.06,1,0,1,Surburban,Web,2) $100 - $200,Womens E-Mail,0
41740,9,64.88,1,0,0,Surburban,Web,1) $0 - $100,Mens E-Mail,0
26198,2,114.37,0,1,0,Urban,Web,2) $100 - $200,Mens E-Mail,1
1318,3,220.89,1,0,1,Rural,Phone,3) $200 - $350,No E-Mail,0
11041,1,69.39,1,0,1,Urban,Phone,1) $0 - $100,No E-Mail,0
20392,4,327.48,0,1,0,Rural,Phone,3) $200 - $350,Mens E-Mail,0
20224,9,217.8,0,1,0,Rural,Phone,3) $200 - $350,No E-Mail,1
4267,1,303.32,1,0,1,Urban,Phone,3) $200 - $350,No E-Mail,0
15146,9,59.92,0,1,0,Urban,Phone,1) $0 - $100,Mens E-Mail,0
50802,9,300.63,0,1,1,Surburban,Web,3) $200 - $350,No E-Mail,0
14603,2,30.06,0,1,1,Surburban,Web,1) $0 - $100,Womens E-Mail,0
29042,7,163.7,1,0,1,Surburban,Phone,2) $100 - $200,No E-Mail,0
42446,5,32.2,1,0,1,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
19722,10,570.43,1,0,1,Rural,Phone,5) $500 - $750,Womens E-Mail,0
47063,11,29.64,1,0,0,Rural,Phone,1) $0 - $100,Mens E-Mail,0
35271,12,105.37,0,1,0,Rural,Phone,2) $100 - $200,Mens E-Mail,0
1374,11,51.3,1,0,1,Surburban,Web,1) $0 - $100,Womens E-Mail,0
24459,4,1190.1,1,1,1,Surburban,Phone,"7) $1,000 +",Mens E-Mail,0
19163,9,561.31,1,1,1,Surburban,Web,5) $500 - $750,No E-Mail,0
15711,4,54.03,1,0,0,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
42349,2,163.68,0,1,0,Urban,Web,2) $100 - $200,No E-Mail,0
36089,9,45.37,1,0,0,Surburban,Web,1) $0 - $100,Mens E-Mail,0
493,2,714.57,1,0,1,Urban,Multichannel,5) $500 - $750,Womens E-Mail,0
22630,5,131.24,0,1,0,Surburban,Web,2) $100 - $200,No E-Mail,0
23615,10,45.95,1,0,1,Urban,Phone,1) $0 - $100,Mens E-Mail,1
23069,7,185.38,0,1,0,Surburban,Phone,2) $100 - $200,Mens E-Mail,0
14779,10,221.34,1,1,1,Rural,Web,3) $200 - $350,Womens E-Mail,1
33598,2,343.08,1,0,0,Surburban,Phone,3) $200 - $350,Womens E-Mail,0
52698,11,376.72,0,1,0,Surburban,Multichannel,4) $350 - $500,No E-Mail,0
8847,11,29.95,0,1,1,Urban,Web,1) $0 - $100,No E-Mail,0
29543,4,382.53,1,0,0,Surburban,Multichannel,4) $350 - $500,Womens E-Mail,0
19473,11,93.77,0,1,0,Urban,Web,1) $0 - $100,Womens E-Mail,0
32883,5,150.15,0,1,0,Urban,Web,2) $100 - $200,No E-Mail,0
62023,9,33.0,1,0,1,Surburban,Web,1) $0 - $100,Womens E-Mail,0
19925,1,890.62,0,1,1,Surburban,Web,"6) $750 - $1,000",No E-Mail,1
6543,5,127.75,0,1,0,Urban,Web,2) $100 - $200,No E-Mail,0
26018,10,304.14,1,1,0,Urban,Phone,3) $200 - $350,Mens E-Mail,0
61182,7,42.09,0,1,1,Surburban,Web,1) $0 - $100,Mens E-Mail,1
61840,2,213.16,0,1,0,Urban,Phone,3) $200 - $350,No E-Mail,0
43483,4,169.44,0,1,1,Urban,Web,2) $100 - $200,No E-Mail,0
37421,6,231.9,1,1,0,Surburban,Web,3) $200 - $350,Womens E-Mail,0
58021,3,282.9,1,0,1,Urban,Web,3) $200 - $350,No E-Mail,0
13393,3,29.98,1,0,1,Rural,Phone,1) $0 - $100,Womens E-Mail,0
29256,8,280.08,1,1,0,Surburban,Phone,3) $200 - $350,Womens E-Mail,0
56223,5,43.63,1,0,0,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
46700,3,825.23,1,0,1,Surburban,Phone,"6) $750 - $1,000",Mens E-Mail,0
39776,12,165.71,0,1,1,Urban,Phone,2) $100 - $200,Womens E-Mail,1
8210,9,194.38,1,0,0,Rural,Phone,2) $100 - $200,Womens E-Mail,0
41859,2,421.55,0,1,0,Surburban,Phone,5) $500 - $750,Mens E-Mail,0
27105,7,89.09,1,0,0,Urban,Phone,1) $0 - $100,Mens E-Mail,0
4880,4,112.97,0,1,0,Rural,Web,2) $100 - $200,Mens E-Mail,0
28722,5,387.48,0,1,0,Surburban,Phone,4) $350 - $500,Womens E-Mail,0
31322,3,235.17,0,1,0,Urban,Phone,3) $200 - $350,Womens E-Mail,0
14014,4,356.01,1,0,1,Surburban,Web,4) $350 - $500,Mens E-Mail,0
38520,10,74.69,1,0,1,Urban,Web,1) $0 - $100,Mens E-Mail,0
11715,10,100.55,0,1,1,Surburban,Web,2) $100 - $200,No E-Mail,0
37612,6,166.99,0,1,1,Urban,Phone,2) $100 - $200,No E-Mail,0
46022,11,209.63,0,1,0,Surburban,Web,3) $200 - $350,Womens E-Mail,1
50466,2,908.02,1,1,1,Urban,Web,"6) $750 - $1,000",No E-Mail,0
51096,1,33.4,1,0,0,Surburban,Web,1) $0 - $100,Mens E-Mail,0
41532,10,31.02,0,1,1,Rural,Web,1) $0 - $100,Womens E-Mail,0
62639,9,98.95,0,1,1,Urban,Phone,1) $0 - $100,Mens E-Mail,0
3356,3,137.24,1,0,1,Urban,Phone,2) $100 - $200,Mens E-Mail,1
16262,2,415.65,0,1,1,Urban,Phone,4) $350 - $500,Womens E-Mail,0
19423,7,45.46,1,0,1,Urban,Web,1) $0 - $100,No E-Mail,0
41455,9,56.66,0,1,1,Rural,Multichannel,1) $0 - $100,No E-Mail,0
43702,8,637.63,0,1,1,Urban,Web,5) $500 - $750,Mens E-Mail,0
25021,5,466.46,1,0,0,Urban,Multichannel,4) $350 - $500,No E-Mail,1
20997,9,414.72,0,1,1,Surburban,Web,4) $350 - $500,No E-Mail,0
38839,3,30.53,0,1,0,Surburban,Web,1) $0 - $100,Womens E-Mail,0
43100,7,384.75,1,1,0,Rural,Multichannel,4) $350 - $500,Womens E-Mail,0
15616,7,121.07,0,1,1,Surburban,Phone,2) $100 - $200,Womens E-Mail,0
7579,11,91.11,1,0,0,Urban,Phone,1) $0 - $100,No E-Mail,0
10299,3,33.3,1,0,0,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
31329,9,76.83,1,0,0,Urban,Phone,1) $0 - $100,Womens E-Mail,0
17211,7,220.19,1,0,0,Rural,Multichannel,3) $200 - $350,No E-Mail,0
44961,1,1038.49,1,0,1,Surburban,Multichannel,"7) $1,000 +",Womens E-Mail,0
47245,9,57.27,0,1,1,Surburban,Web,1) $0 - $100,Womens E-Mail,0
11292,2,757.14,1,1,1,Urban,Phone,"6) $750 - $1,000",No E-Mail,1
25269,11,94.98,1,0,1,Surburban,Web,1) $0 - $100,Mens E-Mail,1
979,4,30.15,1,0,1,Rural,Web,1) $0 - $100,No E-Mail,0
16583,12,59.63,0,1,1,Surburban,Phone,1) $0 - $100,No E-Mail,0
31484,3,869.61,1,0,1,Surburban,Multichannel,"6) $750 - $1,000",Mens E-Mail,1
6464,1,50.31,1,0,0,Rural,Phone,1) $0 - $100,Womens E-Mail,0
29990,3,30.04,1,0,0,Urban,Web,1) $0 - $100,Womens E-Mail,0
62204,1,254.42,0,1,1,Urban,Multichannel,3) $200 - $350,Mens E-Mail,0
37108,2,53.76,0,1,1,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
53516,1,799.85,1,1,1,Urban,Multichannel,"6) $750 - $1,000",No E-Mail,1
29515,12,29.82,1,0,1,Surburban,Web,1) $0 - $100,Mens E-Mail,0
22423,3,111.28,0,1,0,Surburban,Web,2) $100 - $200,Mens E-Mail,1
61792,10,29.95,0,1,1,Urban,Web,1) $0 - $100,Mens E-Mail,1
35829,11,471.0,1,1,0,Urban,Web,4) $350 - $500,No E-Mail,0
33926,4,720.27,1,1,1,Urban,Phone,5) $500 - $750,No E-Mail,0
61316,1,545.49,0,1,1,Surburban,Multichannel,5) $500 - $750,No E-Mail,0
26423,9,50.69,0,1,1,Surburban,Web,1) $0 - $100,Mens E-Mail,0
17870,2,568.39,1,1,1,Rural,Multichannel,5) $500 - $750,Womens E-Mail,1
32513,1,406.98,0,1,0,Rural,Phone,4) $350 - $500,Mens E-Mail,0
26933,2,118.62,1,0,1,Surburban,Phone,2) $100 - $200,Womens E-Mail,0
10526,4,500.98,0,1,1,Surburban,Multichannel,4) $350 - $500,Womens E-Mail,0
14442,6,103.73,1,0,1,Surburban,Web,2) $100 - $200,No E-Mail,1
33690,9,106.84,0,1,1,Urban,Web,2) $100 - $200,No E-Mail,0
44829,9,203.89,1,0,1,Rural,Phone,3) $200 - $350,Womens E-Mail,0
14836,6,620.81,1,0,1,Urban,Multichannel,5) $500 - $750,No E-Mail,0
34101,3,278.75,1,0,1,Urban,Phone,3) $200 - $350,Mens E-Mail,0
5308,8,56.47,0,1,0,Rural,Web,1) $0 - $100,Womens E-Mail,0
20355,1,335.12,1,0,0,Urban,Web,3) $200 - $350,Womens E-Mail,0
5824,4,250.27,1,0,0,Urban,Phone,3) $200 - $350,No E-Mail,0
12712,2,707.4,1,0,1,Rural,Phone,5) $500 - $750,No E-Mail,0
7235,10,58.15,0,1,1,Urban,Phone,1) $0 - $100,Womens E-Mail,0
13860,10,185.24,1,0,1,Urban,Web,2) $100 - $200,Womens E-Mail,0
53645,5,119.44,0,1,0,Urban,Web,2) $100 - $200,No E-Mail,0
10936,9,115.85,0,1,1,Rural,Phone,2) $100 - $200,Womens E-Mail,0
23978,3,631.32,1,1,1,Urban,Web,5) $500 - $750,Mens E-Mail,0
7628,2,574.09,0,1,1,Urban,Multichannel,5) $500 - $750,Mens E-Mail,1
3506,3,77.68,0,1,0,Urban,Web,1) $0 - $100,Womens E-Mail,0
47823,2,237.1,0,1,0,Urban,Phone,3) $200 - $350,Mens E-Mail,0
5902,11,29.95,0,1,0,Urban,Web,1) $0 - $100,No E-Mail,0
56352,11,212.28,1,1,0,Surburban,Phone,3) $200 - $350,No E-Mail,0
24357,9,96.31,1,0,0,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
7115,7,124.62,0,1,1,Urban,Web,2) $100 - $200,Womens E-Mail,0
29642,1,29.72,0,1,1,Surburban,Web,1) $0 - $100,Mens E-Mail,0
11151,5,274.94,0,1,0,Surburban,Web,3) $200 - $350,Womens E-Mail,0
1065,2,29.69,0,1,0,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
1051,1,218.02,0,1,0,Rural,Multichannel,3) $200 - $350,Mens E-Mail,0
1104,10,78.54,1,0,1,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
933,1,573.95,1,0,1,Urban,Web,5) $500 - $750,Womens E-Mail,0
56809,9,224.37,1,0,0,Urban,Web,3) $200 - $350,Womens E-Mail,0
26152,2,562.08,1,1,1,Surburban,Multichannel,5) $500 - $750,No E-Mail,0
20243,1,657.57,1,1,1,Rural,Phone,5) $500 - $750,No E-Mail,0
46046,10,29.91,1,0,0,Urban,Phone,1) $0 - $100,No E-Mail,1
3815,8,1087.19,0,1,1,Urban,Multichannel,"7) $1,000 +",Mens E-Mail,0
28217,11,45.07,1,0,0,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
17308,11,322.32,0,1,1,Surburban,Multichannel,3) $200 - $350,Womens E-Mail,0
11732,7,205.69,1,0,1,Urban,Web,3) $200 - $350,Womens E-Mail,0
13408,1,320.71,0,1,1,Surburban,Web,3) $200 - $350,Womens E-Mail,0
24471,1,427.64,1,0,0,Urban,Phone,4) $350 - $500,Mens E-Mail,0
16613,2,144.03,0,1,0,Urban,Web,2) $100 - $200,No E-Mail,0
5978,1,361.87,1,0,1,Surburban,Multichannel,4) $350 - $500,No E-Mail,0
61366,1,30.11,1,0,1,Urban,Web,1) $0 - $100,Mens E-Mail,0
19142,5,76.73,1,0,1,Rural,Phone,1) $0 - $100,Womens E-Mail,0
31607,10,214.28,0,1,0,Surburban,Phone,3) $200 - $350,Mens E-Mail,0
30599,4,31.85,0,1,0,Surburban,Web,1) $0 - $100,Mens E-Mail,0
34015,6,102.18,1,0,0,Surburban,Phone,2) $100 - $200,Mens E-Mail,0
19523,9,851.84,1,1,1,Surburban,Multichannel,"6) $750 - $1,000",Mens E-Mail,1
22843,6,125.52,1,0,0,Surburban,Web,2) $100 - $200,Mens E-Mail,0
55329,4,65.48,1,0,1,Urban,Phone,1) $0 - $100,Mens E-Mail,0
62304,1,373.11,1,0,1,Urban,Multichannel,4) $350 - $500,Mens E-Mail,0
32209,9,525.41,0,1,1,Urban,Multichannel,5) $500 - $750,Mens E-Mail,0
41819,7,30.2,0,1,0,Surburban,Web,1) $0 - $100,No E-Mail,0
48259,11,233.22,1,0,1,Surburban,Web,3) $200 - $350,Mens E-Mail,0
905,9,192.17,1,0,1,Urban,Web,2) $100 - $200,No E-Mail,0
24981,1,896.02,0,1,1,Surburban,Web,"6) $750 - $1,000",Womens E-Mail,0
34331,11,93.05,1,0,1,Surburban,Phone,1) $0 - $100,No E-Mail,0
49696,11,607.92,1,1,1,Surburban,Multichannel,5) $500 - $750,No E-Mail,0
61800,6,29.94,0,1,0,Urban,Phone,1) $0 - $100,No E-Mail,0
24663,3,29.85,1,0,1,Surburban,Web,1) $0 - $100,Mens E-Mail,0
63499,2,435.17,1,0,0,Urban,Phone,4) $350 - $500,Womens E-Mail,0
4587,1,541.43,0,1,1,Surburban,Multichannel,5) $500 - $750,Mens E-Mail,0
36498,10,40.92,1,0,0,Surburban,Web,1) $0 - $100,Womens E-Mail,0
54069,9,63.32,0,1,0,Rural,Phone,1) $0 - $100,Mens E-Mail,1
31588,10,180.95,1,0,1,Surburban,Phone,2) $100 - $200,No E-Mail,0
46143,7,166.3,1,0,0,Rural,Web,2) $100 - $200,Womens E-Mail,1
21943,3,606.93,1,1,1,Surburban,Web,5) $500 - $750,No E-Mail,1
34152,1,622.63,1,1,1,Surburban,Phone,5) $500 - $750,No E-Mail,0
46397,2,120.98,0,1,0,Rural,Phone,2) $100 - $200,No E-Mail,0
28457,1,78.82,1,0,0,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
50741,6,170.93,0,1,1,Surburban,Web,2) $100 - $200,No E-Mail,1
25256,8,58.44,0,1,0,Surburban,Web,1) $0 - $100,No E-Mail,1
60432,9,48.63,0,1,0,Urban,Web,1) $0 - $100,Womens E-Mail,1
3560,1,30.99,0,1,0,Urban,Phone,1) $0 - $100,Mens E-Mail,1
54981,3,138.58,1,0,1,Urban,Phone,2) $100 - $200,Womens E-Mail,0
40516,3,547.77,0,1,1,Surburban,Web,5) $500 - $750,Mens E-Mail,0
15366,11,30.1,0,1,1,Urban,Phone,1) $0 - $100,Mens E-Mail,0
30776,1,222.65,1,1,0,Urban,Phone,3) $200 - $350,No E-Mail,0
9683,11,160.85,0,1,1,Urban,Phone,2) $100 - $200,Mens E-Mail,0
46393,8,82.48,1,0,0,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
15521,7,281.78,1,1,1,Surburban,Phone,3) $200 - $350,No E-Mail,0
9681,9,558.42,1,1,1,Urban,Phone,5) $500 - $750,Womens E-Mail,0
5796,1,265.55,0,1,0,Urban,Web,3) $200 - $350,Womens E-Mail,1
23082,1,794.65,1,0,1,Urban,Multichannel,"6) $750 - $1,000",No E-Mail,1
16148,3,107.08,0,1,1,Urban,Phone,2) $100 - $200,Mens E-Mail,0
51037,9,398.77,1,1,0,Urban,Web,4) $350 - $500,Mens E-Mail,1
45822,3,29.8,0,1,0,Surburban,Web,1) $0 - $100,Mens E-Mail,0
53857,9,73.6,1,0,1,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
57215,1,598.05,1,0,1,Urban,Phone,5) $500 - $750,Mens E-Mail,0
50356,9,567.89,0,1,1,Rural,Phone,5) $500 - $750,Mens E-Mail,0
43284,11,100.24,1,0,0,Urban,Phone,2) $100 - $200,Mens E-Mail,0
34267,3,129.12,1,0,0,Urban,Web,2) $100 - $200,Mens E-Mail,0
63090,5,121.25,0,1,1,Surburban,Phone,2) $100 - $200,Mens E-Mail,0
36190,3,66.54,1,0,1,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
59278,2,508.86,0,1,1,Urban,Multichannel,5) $500 - $750,Womens E-Mail,0
24950,6,37.83,0,1,0,Rural,Phone,1) $0 - $100,Mens E-Mail,1
30986,6,129.03,0,1,1,Surburban,Web,2) $100 - $200,Womens E-Mail,0
47612,7,134.92,0,1,1,Surburban,Web,2) $100 - $200,No E-Mail,0
16724,10,285.5,1,0,0,Surburban,Phone,3) $200 - $350,No E-Mail,0
52716,9,124.48,0,1,0,Surburban,Web,2) $100 - $200,No E-Mail,0
20774,1,730.67,1,1,1,Urban,Multichannel,5) $500 - $750,Womens E-Mail,0
36949,10,398.92,0,1,0,Urban,Web,4) $350 - $500,No E-Mail,0
46207,3,30.02,0,1,0,Urban,Web,1) $0 - $100,Mens E-Mail,0
62173,7,92.11,1,0,0,Urban,Phone,1) $0 - $100,No E-Mail,0
60174,1,867.61,0,1,1,Surburban,Phone,"6) $750 - $1,000",Mens E-Mail,0
41566,3,316.51,0,1,0,Surburban,Web,3) $200 - $350,No E-Mail,0
63756,2,29.95,0,1,1,Surburban,Phone,1) $0 - $100,Mens E-Mail,1
11217,3,103.25,1,0,1,Urban,Phone,2) $100 - $200,Mens E-Mail,0
8864,9,29.63,1,0,0,Rural,Phone,1) $0 - $100,No E-Mail,0
32869,2,29.82,0,1,1,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
61783,10,29.95,1,0,0,Urban,Phone,1) $0 - $100,Mens E-Mail,1
21059,9,122.47,1,0,1,Surburban,Web,2) $100 - $200,No E-Mail,0
38701,3,437.38,0,1,0,Urban,Phone,4) $350 - $500,Mens E-Mail,0
53774,12,131.65,1,0,1,Rural,Web,2) $100 - $200,No E-Mail,0
21454,2,584.58,0,1,1,Surburban,Phone,5) $500 - $750,Womens E-Mail,0
15871,1,213.44,0,1,1,Surburban,Web,3) $200 - $350,Womens E-Mail,0
47980,9,133.64,0,1,1,Surburban,Web,2) $100 - $200,Womens E-Mail,0
51351,6,1667.16,1,0,1,Surburban,Multichannel,"7) $1,000 +",No E-Mail,1
93,4,53.51,1,0,0,Surburban,Web,1) $0 - $100,Mens E-Mail,0
62659,4,30.03,1,0,0,Urban,Web,1) $0 - $100,Mens E-Mail,1
17198,7,79.09,1,0,0,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
17717,3,599.47,1,1,1,Urban,Phone,5) $500 - $750,No E-Mail,1
36025,1,187.01,1,0,1,Rural,Phone,2) $100 - $200,Mens E-Mail,0
40658,9,29.93,1,0,1,Surburban,Web,1) $0 - $100,No E-Mail,0
27371,4,429.12,0,1,0,Rural,Web,4) $350 - $500,Mens E-Mail,0
54134,6,255.61,1,0,0,Surburban,Web,3) $200 - $350,No E-Mail,0
56014,5,143.88,0,1,0,Urban,Phone,2) $100 - $200,Mens E-Mail,0
42585,1,73.88,1,0,0,Rural,Phone,1) $0 - $100,Mens E-Mail,1
48563,2,186.33,1,0,0,Surburban,Web,2) $100 - $200,Womens E-Mail,0
45416,1,316.22,0,1,1,Rural,Phone,3) $200 - $350,Mens E-Mail,0
50449,10,30.18,1,0,1,Rural,Web,1) $0 - $100,No E-Mail,0
49418,2,52.05,0,1,1,Urban,Phone,1) $0 - $100,No E-Mail,0
35508,6,29.89,0,1,0,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
15620,10,35.46,1,0,1,Urban,Phone,1) $0 - $100,Mens E-Mail,0
46405,1,356.22,1,0,0,Urban,Web,4) $350 - $500,Womens E-Mail,0
39447,1,280.64,1,0,1,Surburban,Web,3) $200 - $350,Womens E-Mail,0
52687,9,29.74,0,1,1,Surburban,Phone,1) $0 - $100,No E-Mail,0
38294,2,457.48,1,1,1,Urban,Multichannel,4) $350 - $500,Mens E-Mail,0
24841,10,265.33,1,0,0,Urban,Phone,3) $200 - $350,Womens E-Mail,0
25061,10,217.36,0,1,0,Urban,Phone,3) $200 - $350,Womens E-Mail,0
54321,7,29.78,0,1,0,Urban,Phone,1) $0 - $100,No E-Mail,0
24421,3,30.06,1,0,0,Rural,Phone,1) $0 - $100,Mens E-Mail,0
34387,7,73.57,0,1,1,Urban,Phone,1) $0 - $100,No E-Mail,0
9299,2,114.82,1,0,0,Surburban,Phone,2) $100 - $200,No E-Mail,0
26025,5,329.99,0,1,0,Urban,Phone,3) $200 - $350,Womens E-Mail,0
60892,7,265.26,1,0,1,Urban,Phone,3) $200 - $350,Womens E-Mail,0
24095,5,555.56,1,0,1,Surburban,Phone,5) $500 - $750,No E-Mail,0
19084,3,537.29,0,1,1,Urban,Phone,5) $500 - $750,Mens E-Mail,0
61665,4,390.34,1,0,0,Surburban,Multichannel,4) $350 - $500,Mens E-Mail,0
37600,3,29.99,1,0,0,Surburban,Web,1) $0 - $100,No E-Mail,0
51772,10,30.03,0,1,1,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
61178,12,126.37,1,0,0,Urban,Web,2) $100 - $200,Womens E-Mail,0
56638,9,38.47,1,0,0,Surburban,Phone,1) $0 - $100,No E-Mail,0
28752,11,35.06,1,0,0,Urban,Phone,1) $0 - $100,Womens E-Mail,0
30000,11,254.87,1,0,1,Rural,Web,3) $200 - $350,Womens E-Mail,0
35561,11,110.36,0,1,1,Surburban,Web,2) $100 - $200,No E-Mail,0
2029,1,297.8,1,0,0,Rural,Multichannel,3) $200 - $350,Womens E-Mail,0
53917,10,120.14,0,1,0,Urban,Phone,2) $100 - $200,Womens E-Mail,0
47117,12,75.75,0,1,0,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
59604,1,270.88,1,0,0,Surburban,Phone,3) $200 - $350,Mens E-Mail,0
11035,12,163.24,1,0,0,Urban,Phone,2) $100 - $200,Mens E-Mail,0
51626,1,405.52,0,1,0,Urban,Web,4) $350 - $500,Womens E-Mail,0
50844,9,177.85,1,0,0,Surburban,Phone,2) $100 - $200,Mens E-Mail,0
1135,4,276.93,1,0,0,Urban,Phone,3) $200 - $350,No E-Mail,1
22540,8,144.7,0,1,0,Surburban,Web,2) $100 - $200,No E-Mail,1
5293,2,252.36,1,0,0,Surburban,Multichannel,3) $200 - $350,No E-Mail,0
52948,7,30.08,1,0,0,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
58037,8,661.25,1,1,1,Urban,Web,5) $500 - $750,Mens E-Mail,0
28490,2,431.77,1,0,0,Surburban,Multichannel,4) $350 - $500,Mens E-Mail,0
15178,2,1054.69,0,1,1,Surburban,Multichannel,"7) $1,000 +",Mens E-Mail,1
19783,1,845.21,0,1,1,Surburban,Web,"6) $750 - $1,000",Mens E-Mail,0
58262,2,809.6,1,1,1,Surburban,Phone,"6) $750 - $1,000",No E-Mail,0
14426,7,330.25,0,1,0,Surburban,Phone,3) $200 - $350,No E-Mail,0
46385,9,128.16,0,1,0,Surburban,Phone,2) $100 - $200,Womens E-Mail,0
2471,3,30.08,1,0,0,Rural,Web,1) $0 - $100,Mens E-Mail,0
36015,7,330.26,0,1,0,Urban,Phone,3) $200 - $350,No E-Mail,0
57820,1,38.28,1,0,0,Urban,Phone,1) $0 - $100,Mens E-Mail,0
10765,7,78.42,1,0,1,Urban,Web,1) $0 - $100,Womens E-Mail,0
2730,3,601.55,0,1,1,Rural,Multichannel,5) $500 - $750,Mens E-Mail,0
